30.976840,20.172255,5.593433
19.932334,15.537649,2.471464
1.935959,-179.479669,16.388354
3.053323,-39.534812,10.089813
-0.154940,-783.508487,-79.707849
45.360207,-8982.252700,175.654989
-3.225434,17.854457,-0.263531
18.352367,44.699425,16.597428
52.197219,23.770565,6.206090
78.572523,24.973462,5.361118
19.468251,12.134637,6.608828
18.691003,12.482240,5.753014
20.226641,11.903040,6.194464
6.761420,19.408648,10.435563
-3.865916,-1.056793,0.309261
-0.457463,0.125669,0.570535
23.102374,19.426769,-9.149846
2.490176,19.196990,2.745220
1.984634,26.019542,6.287810
-21.281119,-12.052512,20.281492
-25.837011,-16.674432,20.719688
-30.896803,-18.442388,21.890047
-4.795326,1.293590,17.658825
-18.366356,4.884518,8.662230
-144.700055,5.616375,6.394079
-33.532924,5.493686,8.966436
-0.614251,3.760371,4.515157
1.938735,18.752665,2.925559
5.572009,16.549496,7.101169
3.308249,20.601602,2.825902
3.397723,19.712915,2.699881
16.421135,2768.183683,-782.436292
16.458314,2033.231798,-593.243985
4.951358,44.729103,-3.161842
686.566609,-43.470203,592.350905
81.765980,7.016704,49.322618
47.192238,6.541090,36.564332
8.960934,19.390130,8.504438
8.009335,15.877189,7.723113
21.600573,179.167237,23.461693
11.909764,85.733447,12.298831
8.201562,68.764229,13.590354
2.228325,27.082445,6.312693
6.857924,90.013016,14.657154
-1.224614,811.980563,34.060685
5.869746,103.405272,15.572007
-1.070023,-3.588577,-3.336701
40.076837,33.417116,-107.815374
20.970549,10.619603,4.261916
18.987479,10.144241,3.433912
25.190284,14.303086,1.650300
53.572179,9.874064,-8.149201
49.827717,9.802552,26.411340
28.603264,9.359351,19.100828
17.981363,14.170441,6.985433
16.799736,14.706428,7.903939
25.743738,13.683979,6.209036
19.812113,15.786378,3.000114
18.671439,15.478380,5.704848
23.144328,8.917005,18.353239
29.995005,9.186086,18.826502
11.832721,1.450791,14.049778
11.512513,12.018049,8.353761
6.669163,0.620901,11.892442
4.232441,20.883509,13.362027
18.944625,16.014605,2.037303
19.432717,14.756528,2.466697
18.792924,13.930331,2.671789
19.430341,14.235375,2.418989
17.913448,15.934454,4.679685
18.114656,14.863533,5.496644
17.964800,14.186221,4.545114
18.117019,13.609403,5.217445
17.221121,12.373134,3.748954
17.244081,12.303064,3.785541
984.735081,-242164.546441,4834.038712
7.652956,-3121.497469,87.945024
38.948699,-126.210750,19.387364
21.923974,12.522142,20.147397
-3.512705,5.232982,20.863804
-34.096772,-2.273383,16.884551
-29.576907,5.351723,9.198469
-17.525526,5.432464,10.216393
-16.402585,4.820084,8.888436
-15.357111,2.448580,0.897496
-1.075904,4.246684,3.767230
-26.340503,4.848657,-2.693876
1.929382,7.388037,9.664160
5.988823,-296.451832,-41.945517
6.013575,-67.819209,-10.699017
-1.903902,2.029199,16.706158
-3.403004,5.216818,20.806447
-2.907178,1.960201,17.558579
1.477806,1.766951,17.730097
3.410695,1.724913,17.465881
2.941525,2.055457,18.143910
2.227991,12.878038,8.904136
-3.697214,7.828141,1.809140
1.586793,12.470760,6.619833
1.574363,12.402659,6.651281
1.507101,11.597774,7.678680
0.995813,11.355594,7.762869
1.898704,12.909598,8.325638
1.884791,12.782311,8.461141
1.360288,12.928693,8.879125
1.469696,6.452700,7.496326
1.346418,6.320512,7.623389
-0.596611,2.410332,8.151363
-2.651927,18.135965,4.763400
4.482257,15.144066,7.331784
4.311732,13.702873,8.735291
7.219978,14.567103,8.653190
3.650078,16.069726,10.294195
3.669912,16.083277,10.246891
-2.987452,17.797951,-0.206865
-2.619527,17.818720,0.106819
-0.487469,17.881088,1.355700
-1.083087,17.748580,1.349676
7.010807,17.668687,-5.600650
6.081290,13.630797,-1.854909
6.758715,18.466860,-4.692324
4.997097,14.820687,2.179008
9.062012,15.841329,7.059879
16.412692,22.145982,2.835945
10.447945,272.264663,-6.129883
12.023883,354.598907,-12.858773
12.229105,45.726968,10.336023
12.780939,117.670239,12.606319
12.525000,79.012565,11.658746
17.966982,21.718921,4.770917
18.762226,16.764240,3.974643
15.094734,23.585935,2.466014
13.827756,20.850503,0.421723
15.009384,32.437272,0.278567
15.160278,30.530740,1.028440
14.807035,34.446685,0.470728
16.926328,16.331755,16.823583
14.145618,9.403720,10.424266
16.501376,15.351448,7.901868
9.666772,19.338741,9.330359
20.814532,1494.401836,39.096038
19.302694,216.226622,19.063741
15.067025,173.029312,14.254428
20.311561,97.270916,5.336324
23.566436,57.107659,5.684822
54.342759,92.895924,6.817768
18.281471,18.147002,8.602226
24.972097,19.307241,9.476315
0.555104,13.401805,10.450101
-50.958968,7.593147,8.837840
-104.974789,7.472593,7.564152
-35.380211,113.053128,15.571284
-13.097109,61.808494,11.397304
3.924851,22.019240,13.354457
3.403879,19.886176,13.101603
2.426955,19.227018,12.056581
2.765067,18.576669,12.568378
6.785461,19.541601,10.351879
7.385347,19.588679,9.603372
7.298959,19.667489,9.643202
7.325227,22.571229,10.251053
8.798253,20.052520,9.323107
9.026027,19.916129,9.403805
9.592160,29.246788,11.057387
9.271224,29.793646,11.259159
5.479982,17.992440,7.482949
6.711087,19.576324,10.268910
4.834202,18.787930,10.292806
6.783924,19.649928,10.267688
6.988409,19.812046,9.896558
6.201510,21.907041,10.257955
6.784811,19.767601,10.266873
6.858910,20.496673,10.136945
3.860683,19.291406,3.476315
5.949181,17.276729,2.629583
5.708214,17.674523,2.114331
4.728250,17.121747,2.202115
5.010444,17.231952,1.991541
4.817410,17.760291,1.747866
5.081247,17.629578,1.701107
4.070418,19.287647,4.647111
4.068784,19.555080,3.980301
2.595198,25.720140,5.718470
2.489356,26.656871,6.005836
3.406728,22.720402,3.746374
5.546659,56.728088,0.863670
6.554092,18.607999,3.958972
6.577165,97.829816,0.842464
5.549661,87.709373,2.569874
7.674731,19.625829,3.830509
18.114794,16.996351,-28.100412
19.081013,17.943305,-14.276731
16.465215,14.991855,-0.785310
15.753253,17.914187,0.867785
17.465819,9.370278,4.332350
18.288529,7.774771,2.042891
17.549731,7.213966,1.506044
16.980322,12.082029,26.148402
17.820390,5.362144,18.520820
22.698099,8.874810,18.312952
22.754553,8.903732,18.302192
16.565651,7.216964,15.672385
12.423794,2.665352,13.839677
12.639053,-0.052256,13.611277
12.479101,0.251267,13.775911
12.625670,-0.211083,13.780420
42.731574,-97.692885,18.901284
32.916932,-68.992238,16.287961
0.495543,16.315834,8.816982
-1.535894,15.634973,9.386883
-1.379404,15.318658,10.230235
-1.243729,15.953195,8.774876
6.689608,0.857226,9.698226
7.503130,-0.561915,11.182364
7.340499,-0.372019,11.655278
7.714280,0.334660,11.713050
9.473347,-0.275215,13.042058
8.940038,1.080599,12.324620
10.160729,1.838608,12.612522
10.092186,1.935146,12.547571
8.547641,4.815574,8.609059
6.656284,2.731432,9.228626
7.965577,1.816729,7.879239
7.964783,1.816111,7.872656
7.937970,2.508470,7.088378
7.870055,2.144690,7.906563
7.849772,2.137788,7.756431
9.431306,0.519729,8.913079
8.387193,3.074611,8.811086
8.719907,3.861456,8.661941
15.413242,8.766408,4.081845
-10.834602,8.384561,-7.753716
-6.202859,7.426254,-1.792598
-2.281201,7.988801,0.987399
17.663668,12.355613,0.308191
32.594507,8.467810,-6.813440
20.487577,6.641785,-0.835835
26.745727,8.064765,-1.125115
18.542769,7.880228,1.871412
23.181954,8.610006,1.150707
19.228801,9.767216,2.843834
11.028178,15.364273,-10.459971
15.891389,13.715042,-1.528551
22.135310,11.579251,-62.544514
56.046485,36.637073,-581.688317
26.896416,22.118784,-171.396169
19.016376,17.349377,-56.156530
17.498815,17.784180,-57.916833
11.726206,15.055129,6.641721
11.952974,14.762295,6.655459
9.291932,15.445561,6.954041
9.276652,15.310885,6.978903
11.655396,12.112054,8.280561
11.983919,12.803589,6.977788
12.081374,12.859716,6.953299
11.790029,12.199302,8.414164
12.010626,12.115464,7.845587
12.680791,12.360271,7.852667
13.908568,15.249528,4.578632
14.070110,15.028807,4.620994
11.767316,15.052197,5.385335
12.101104,14.660478,4.418838
13.380556,16.802291,4.830041
13.457092,17.923523,4.236617
10.508022,15.258366,4.115038
1.837337,14.666354,20.804574
0.034423,12.800469,28.584271
-116.924350,3.062467,344.084718
-3.772537,5.364289,24.487393
1.644545,4.765215,29.120329
3.221417,5.324640,28.463344
13.506928,-126.728654,15.091013
8.714377,-180.958641,19.879325
12.626617,-1.950870,14.388187
15.098093,-61.323486,14.546993
14.613918,7.538706,32.913595
7.002016,-5.657056,27.487393
7.631568,-6.790823,32.451086
7.712076,-12.743199,34.644874
7.890246,-9.187457,35.008959
2.818534,10.622924,9.864669
2.844884,10.847345,9.098382
0.796783,11.170677,7.842553
1.806805,11.167998,7.925225
2.383305,11.736861,10.521117
1.595800,12.729708,11.181817
1.803716,13.431434,10.869657
1.685190,13.470078,10.984928
10.012516,12.549915,12.749856
13.564774,10.485435,12.357023
-1.247334,2.645480,8.365567
-7.377176,3.956604,9.160740
0.313752,2.761660,9.838524
-9.551827,4.839296,9.405838
0.127011,6.985713,7.776623
-7.205628,5.064859,10.085644
0.795731,6.906172,8.494846
1.228567,6.414854,7.663435
1.160220,6.533468,7.663086
2.761432,-17.714955,9.034253
2.227913,-4.364895,8.332454
10.343864,-136.561509,-15.560443
2.262528,4.824542,23.381160
2.385541,4.441032,19.677478
-1.945658,5.491219,19.717839
1.673104,4.609034,23.407407
1.804534,4.299520,20.315431
-1.730315,4.991337,20.718585
2.452387,4.501060,2.771191
0.820696,4.695894,1.477737
1.729070,6.057016,-1.252244
0.016234,6.313050,0.040751
1.732589,4.130891,1.374812
1.917398,4.215149,1.082508
2.065683,4.125786,1.701625
3.597612,10.403112,9.117071
4.771338,4.229696,-0.038672
2.892958,3.972552,2.560090
11.148912,11.650051,8.398565
11.886562,11.961244,7.829397
11.251676,12.276702,6.422905
11.294038,11.895131,3.559924
10.760986,11.809053,5.246085
7.018108,12.222141,-0.625214
5.072533,14.748614,2.236450
4.722732,13.779280,4.295958
6.126878,13.543390,-1.598832
5.780377,13.830435,-0.727895
5.961300,13.572812,-1.475985
5.993713,13.581840,-1.520822
-0.124212,3.673104,4.584040
1.737470,3.948899,4.967204
-0.524110,2.136931,7.793158
-13.690802,2.321235,5.941457
0.521907,2.651508,6.224956
